Loss,Perplexity
9.209005355834961,9986.658203125
9.20815658569336,9978.185546875
9.20898723602295,9986.4775390625
9.21075439453125,10004.1416015625
9.199182510375977,9889.041015625
9.201197624206543,9908.9892578125
9.200228691101074,9899.392578125
9.20028018951416,9899.90234375
9.181679725646973,9717.4619140625
9.181293487548828,9713.7099609375
9.179518699645996,9696.4853515625
9.179428100585938,9695.6064453125
9.153568267822266,9448.09375
9.151389122009277,9427.52734375
9.153300285339355,9445.5615234375
9.152999877929688,9442.7255859375
9.119994163513184,9136.1484375
9.123517990112305,9168.3994140625
9.117315292358398,9111.70703125
9.120551109313965,9141.2373046875
9.077230453491211,8753.6884765625
9.078588485717773,8765.5849609375
9.085311889648438,8824.7177734375
9.081751823425293,8793.3564453125
9.028522491455078,8337.53125
9.039306640625,8427.931640625
9.034248352050781,8385.408203125
9.030861854553223,8357.05859375
8.974995613098145,7902.9833984375
8.977108001708984,7919.69580078125
8.974348068237305,7897.86767578125
8.96596908569336,7831.9677734375
8.903351783752441,7356.59033203125
8.886459350585938,7233.36279296875
8.892728805541992,7278.8544921875
8.893865585327148,7287.13427734375
8.809761047363281,6699.318359375
8.798042297363281,6621.26904296875
8.796284675598145,6609.6416015625
8.79845142364502,6623.97802734375
8.65982437133789,5766.52197265625
8.675680160522461,5858.68359375
8.697999000549316,5990.91259765625
8.70539379119873,6035.37841796875
8.516053199768066,4994.30322265625
8.509177207946777,4960.080078125
8.54609489440918,5146.6171875
8.49875545501709,4908.65625
8.340213775634766,4188.9853515625
8.335806846618652,4170.56494140625
8.338800430297852,4183.06884765625
8.355161666870117,4252.07177734375
8.13589859008789,3414.88330078125
8.136387825012207,3416.55419921875
8.12524127960205,3378.68310546875
8.121846199035645,3367.231689453125
7.94354772567749,2817.337890625
7.940263748168945,2808.10107421875
7.934493064880371,2791.943115234375
7.907392978668213,2717.297119140625
7.868197917938232,2612.852783203125
7.889894485473633,2670.162353515625
7.9026265144348145,2704.376220703125
7.8845295906066895,2655.87548828125
7.964203834533691,2876.13818359375
8.008255958557129,3005.670654296875
8.020634651184082,3043.108154296875
7.934926986694336,2793.15478515625
8.0155611038208,3027.707763671875
8.047019958496094,3124.469970703125
7.938934803009033,2804.37158203125
8.002145767211914,2987.361328125
8.255193710327148,3847.55712890625
8.258166313171387,3859.011474609375
8.271796226501465,3911.969482421875
8.275864601135254,3927.91748046875
8.519514083862305,5011.6181640625
8.508020401000977,4954.345703125
8.548293113708496,5157.94287109375
8.535260200500488,5091.15625
8.683579444885254,5905.14599609375
8.71727466583252,6107.51171875
8.735479354858398,6219.71533203125
8.67031192779541,5827.31689453125
8.724132537841797,6149.5400390625
8.673054695129395,5843.32177734375
8.672391891479492,5839.4501953125
8.683493614196777,5904.6396484375
8.610072135925293,5486.64453125
8.602692604064941,5446.30419921875
8.741689682006836,6258.46142578125
8.702500343322754,6017.9404296875
8.714146614074707,6088.43701171875
8.745217323303223,6280.57861328125
8.809426307678223,6697.076171875
8.734668731689453,6214.6748046875
8.848811149597168,6966.1025390625
8.790389060974121,6570.7880859375
8.792329788208008,6583.552734375
8.758265495300293,6363.0654296875
8.60197639465332,5442.4052734375
8.729987144470215,6185.64892578125
8.774192810058594,6465.2236328125
8.729771614074707,6184.3154296875
8.480713844299316,4820.89013671875
8.548787117004395,5160.49169921875
8.53359317779541,5082.67626953125
8.559693336486816,5217.0810546875
8.337788581848145,4178.83837890625
8.192667961120605,3614.352294921875
8.216630935668945,3702.00927734375
8.21477222442627,3695.134521484375
8.0162992477417,3029.943603515625
7.968114376068115,2887.40771484375
7.950292587280273,2836.40478515625
8.032624244689941,3079.813232421875
7.724997520446777,2264.2470703125
7.699738502502441,2207.7705078125
7.699666976928711,2207.61279296875
7.718367576599121,2249.28466796875
7.574664115905762,1948.205810546875
7.580359935760498,1959.3341064453125
7.593605041503906,1985.4581298828125
7.5573601722717285,1914.7841796875
7.619729995727539,2038.01171875
7.657242774963379,2115.915283203125
7.589997291564941,1978.3082275390625
7.661168098449707,2124.2373046875
7.645648002624512,2091.5234375
7.671566486358643,2146.441162109375
7.600734710693359,1999.6644287109375
7.648307800292969,2097.09375
7.448812484741211,1717.822021484375
7.482403755187988,1776.5059814453125
