Loss,Perplexity
9.209095001220703,9987.5537109375
9.208237648010254,9978.994140625
9.208928108215332,9985.8876953125
9.210911750793457,10005.7158203125
9.199179649353027,9889.013671875
9.201290130615234,9909.9052734375
9.200360298156738,9900.6953125
9.200281143188477,9899.912109375
9.182043075561523,9720.9931640625
9.18155288696289,9716.2294921875
9.179649353027344,9697.751953125
9.179576873779297,9697.048828125
9.153942108154297,9451.626953125
9.151646614074707,9429.955078125
9.153590202331543,9448.30078125
9.153173446655273,9444.3642578125
9.120192527770996,9137.9599609375
9.123676300048828,9169.8505859375
9.117595672607422,9114.26171875
9.120843887329102,9143.9140625
9.077413558959961,8755.2919921875
9.078845977783203,8767.841796875
9.08549976348877,8826.375
9.08188533782959,8794.53125
9.028582572937012,8338.0322265625
9.039424896240234,8428.927734375
9.034344673156738,8386.2158203125
9.030935287475586,8357.6728515625
8.975130081176758,7904.0458984375
8.977267265319824,7920.95654296875
8.974345207214355,7897.84521484375
8.966052055358887,7832.61767578125
8.903385162353516,7356.83544921875
8.88652229309082,7233.818359375
8.892948150634766,7280.45166015625
8.894092559814453,7288.7880859375
8.81003475189209,6701.15185546875
8.798054695129395,6621.35107421875
8.796540260314941,6611.3310546875
8.798691749572754,6625.57080078125
8.660199165344238,5768.68359375
8.675983428955078,5860.46044921875
8.698223114013672,5992.25537109375
8.705778121948242,6037.6982421875
8.516345024108887,4995.7607421875
8.509488105773926,4961.62255859375
8.546539306640625,5148.90478515625
8.499090194702148,4910.29931640625
8.340712547302246,4191.0751953125
8.336359977722168,4172.873046875
8.339434623718262,4185.72265625
8.355667114257812,4254.2216796875
8.136405944824219,3416.616455078125
8.137081146240234,3418.924072265625
8.12576961517334,3380.46875
8.122400283813477,3369.097900390625
7.943576335906982,2817.41845703125
7.9402689933776855,2808.11572265625
7.934520721435547,2792.020263671875
7.90731143951416,2717.075439453125
7.866343021392822,2608.0107421875
7.888083457946777,2665.330810546875
7.900968551635742,2699.89599609375
7.88288688659668,2651.51611328125
