Loss,Perplexity
9.216456413269043,10061.3486328125
9.21611213684082,10057.884765625
9.217672348022461,10073.5888671875
9.216818809509277,10064.994140625
9.207837104797363,9974.9990234375
9.208548545837402,9982.09765625
9.20865535736084,9983.1640625
9.208242416381836,9979.0419921875
9.18991756439209,9797.8427734375
9.187494277954102,9774.12890625
9.18824291229248,9781.44921875
9.188013076782227,9779.201171875
9.163129806518555,9538.865234375
9.162717819213867,9534.9365234375
9.16213321685791,9529.36328125
9.161609649658203,9524.3759765625
9.135583877563477,9279.6943359375
9.134437561035156,9269.0625
9.132609367370605,9252.1328125
9.137028694152832,9293.111328125
9.101884841918945,8972.1875
9.099589347839355,8951.6162109375
9.098206520080566,8939.24609375
9.102120399475098,8974.3017578125
9.054274559020996,8555.029296875
9.055170059204102,8562.693359375
9.048480033874512,8505.599609375
9.055299758911133,8563.8046875
8.999914169311523,8102.388671875
9.002516746520996,8123.50244140625
8.998287200927734,8089.21728515625
9.000299453735352,8105.5107421875
8.931041717529297,7563.1396484375
8.928474426269531,7543.748046875
8.924088478088379,7510.73388671875
8.916891098022461,7456.8701171875
8.834470748901367,6866.9189453125
8.845608711242676,6943.830078125
8.848907470703125,6966.7734375
8.839957237243652,6904.697265625
8.72611141204834,6161.72119140625
8.728140830993652,6174.23828125
8.750447273254395,6313.51123046875
8.738181114196777,6236.5419921875
8.585176467895508,5351.7373046875
8.594468116760254,5401.6953125
8.585147857666016,5351.583984375
8.587394714355469,5363.62158203125
8.413522720336914,4507.61181640625
8.411393165588379,4498.02294921875
8.431846618652344,4590.9697265625
8.406005859375,4473.85546875
8.209766387939453,3676.68359375
8.211426734924316,3682.793212890625
8.238690376281738,3784.580810546875
8.20391845703125,3655.245361328125
7.982958793640137,2930.58935546875
7.99497127532959,2966.00537109375
7.9909138679504395,2953.995361328125
8.004561424255371,2994.586669921875
7.8425092697143555,2546.5869140625
7.8064446449279785,2456.381591796875
7.807668685913086,2459.39013671875
7.795520305633545,2429.693359375
7.8092451095581055,2463.270263671875
7.838332176208496,2535.9716796875
7.841869831085205,2544.958984375
7.816644668579102,2481.56494140625
7.920528411865234,2753.2255859375
7.9178690910339355,2745.91357421875
7.944397926330566,2819.734130859375
7.993836402893066,2962.64111328125
7.9739603996276855,2904.337158203125
7.97502326965332,2907.425537109375
8.023937225341797,3053.1748046875
7.941113471984863,2810.488037109375
8.145700454711914,3448.520263671875
8.17251205444336,3542.231201171875
8.159178733825684,3495.31494140625
8.159431457519531,3496.1982421875
8.351652145385742,4237.17529296875
8.346857070922852,4216.90673828125
8.314143180847168,4081.187255859375
8.302029609680176,4032.047607421875
8.48762321472168,4854.31494140625
8.503349304199219,4931.25732421875
8.486621856689453,4849.4560546875
8.568814277648926,5264.88330078125
8.547686576843262,5154.8154296875
8.4905366897583,4868.478515625
8.47232437133789,4780.6142578125
8.567498207092285,5257.958984375
8.586724281311035,5360.02685546875
8.645803451538086,5686.23388671875
8.687590599060059,5928.8798828125
8.585095405578613,5351.30322265625
8.657394409179688,5752.5263671875
8.666967391967773,5807.85986328125
8.673490524291992,5845.869140625
8.697127342224121,5985.69287109375
8.605284690856934,5460.43994140625
8.671021461486816,5831.453125
8.667865753173828,5813.07958984375
8.71523666381836,6095.0771484375
8.564889907836914,5244.2626953125
8.533604621887207,5082.734375
8.713568687438965,6084.9189453125
8.545241355895996,5142.2265625
8.393545150756836,4418.4541015625
8.391993522644043,4411.603515625
8.47952651977539,4815.16943359375
8.461126327514648,4727.37939453125
8.233946800231934,3766.6708984375
8.257723808288574,3857.30419921875
8.249475479125977,3825.61865234375
8.236349105834961,3775.730224609375
7.927357196807861,2772.091064453125
7.88369607925415,2653.66259765625
7.964402198791504,2876.708984375
7.97735595703125,2914.215576171875
7.771793842315674,2372.723876953125
7.810080051422119,2465.32763671875
7.737700939178467,2293.194091796875
7.729988098144531,2275.5751953125
7.595681190490723,1989.58447265625
7.565759658813477,1930.93505859375
7.581409454345703,1961.3914794921875
7.610391616821289,2019.068603515625
7.680843830108643,2166.447021484375
7.687869071960449,2181.720703125
7.659339904785156,2120.357177734375
7.651909828186035,2104.661376953125
7.548949241638184,1898.74658203125
7.5838751792907715,1966.2337646484375
7.557499408721924,1915.05078125
7.563711643218994,1926.9844970703125
7.437743186950684,1698.911865234375
7.463927268981934,1743.983642578125
7.457021713256836,1731.98193359375
7.425179481506348,1677.7005615234375
7.45550012588501,1729.3486328125
7.4174909591674805,1664.85107421875
7.395665168762207,1628.9080810546875
7.398843765258789,1634.0938720703125
7.437572002410889,1698.6209716796875
7.466557025909424,1748.5760498046875
7.498733997344971,1805.7548828125
7.51898717880249,1842.699951171875
7.451051235198975,1721.6719970703125
7.418454647064209,1666.456298828125
7.467650890350342,1750.48974609375
7.43101692199707,1687.522705078125
7.372901916503906,1592.2476806640625
7.360836029052734,1573.1512451171875
7.370131015777588,1587.841796875
7.384250164031982,1610.4197998046875
7.27479887008667,1443.4609375
7.339841365814209,1540.4677734375
7.34293794631958,1545.2452392578125
7.35007381439209,1556.3114013671875
7.339411735534668,1539.805908203125
7.317416667938232,1506.3077392578125
7.331745624542236,1528.046875
7.3353471755981445,1533.56005859375
7.3004961013793945,1481.0345458984375
7.2726640701293945,1440.3826904296875
7.252336025238037,1411.3980712890625
7.3464674949646,1550.708984375
7.319026947021484,1508.7352294921875
7.2640700340271,1428.056884765625
7.28665828704834,1460.681396484375
7.294691562652588,1472.4627685546875
7.347445487976074,1552.226318359375
7.286468505859375,1460.4041748046875
7.320312976837158,1510.6766357421875
7.295880317687988,1474.214111328125
7.285686016082764,1459.261962890625
7.27742338180542,1447.254150390625
7.289453983306885,1464.770751953125
7.286481857299805,1460.4237060546875
7.2724833488464355,1440.1224365234375
7.24293851852417,1398.196533203125
7.2647175788879395,1428.9820556640625
7.300558090209961,1481.1263427734375
7.2882256507873535,1462.9725341796875
7.307506084442139,1491.4530029296875
7.304239273071289,1486.588623046875
7.288570404052734,1463.4769287109375
7.291155815124512,1467.2657470703125
7.2475457191467285,1404.6531982421875
7.260110855102539,1422.4141845703125
7.2571940422058105,1418.2713623046875
7.267746448516846,1433.3167724609375
7.303101062774658,1484.8974609375
7.278635025024414,1449.0087890625
7.300919532775879,1481.6617431640625
7.290779113769531,1466.7130126953125
7.211610794067383,1355.0733642578125
7.22222375869751,1369.53125
7.242241382598877,1397.22216796875
7.23796272277832,1391.2567138671875
7.304760932922363,1487.3642578125
7.289219379425049,1464.427001953125
7.24045467376709,1394.7279052734375
7.215865612030029,1360.85107421875
7.264484405517578,1428.6488037109375
7.236023902893066,1388.5618896484375
7.263024806976318,1426.5650634765625
7.2153778076171875,1360.1875
7.221304893493652,1368.2734375
7.192257881164551,1329.100830078125
7.226445198059082,1375.3248291015625
7.1992011070251465,1338.361083984375
7.2275166511535645,1376.79931640625
7.225622653961182,1374.1939697265625
7.168510913848877,1297.9105224609375
7.2042012214660645,1345.0699462890625
7.178090572357178,1310.40380859375
7.204422473907471,1345.367431640625
7.222748279571533,1370.249755859375
7.14534330368042,1268.1866455078125
7.153720378875732,1278.85498046875
7.152075290679932,1276.7528076171875
7.1630425453186035,1290.8323974609375
7.140463829040527,1262.013671875
7.1023850440979,1214.861083984375
7.101785659790039,1214.1331787109375
7.101284980773926,1213.525390625
7.160314559936523,1287.3157958984375
7.07012939453125,1176.30029296875
7.076404094696045,1183.7044677734375
7.120318412780762,1236.84423828125
7.010836601257324,1108.58154296875
7.006374835968018,1103.6463623046875
7.110337734222412,1224.5611572265625
7.1041646003723145,1217.0250244140625
7.079277038574219,1187.1099853515625
6.984882354736328,1080.1793212890625
7.016174793243408,1114.51513671875
7.070810794830322,1177.10205078125
6.960456371307373,1054.114501953125
6.97656774520874,1071.2353515625
6.904531955718994,996.7818603515625
6.967867851257324,1061.9560546875
6.944446086883545,1037.3721923828125
6.9502387046813965,1043.398681640625
6.967923164367676,1062.0147705078125
7.005300045013428,1102.4608154296875
6.934630393981934,1027.239501953125
6.884617328643799,977.127685546875
6.851449012756348,945.2496337890625
6.898881435394287,991.1653442382812
6.880067825317383,972.6923217773438
6.889355659484863,981.7685546875
6.869691848754883,962.65185546875
6.873659610748291,966.4790649414062
6.792408466339111,891.0570678710938
6.744695663452148,849.5405883789062
6.83221960067749,927.2466430664062
6.806341171264648,903.5587158203125
6.841354846954346,935.756103515625
6.780437469482422,880.4537963867188
6.7902913093566895,889.172607421875
6.823843002319336,919.5119018554688
6.751176357269287,855.0640869140625
6.808965682983398,905.9332885742188
6.808358192443848,905.3831176757812
6.758433818817139,861.292236328125
6.715730667114258,825.2865600585938
6.714046955108643,823.898193359375
6.822281837463379,918.0775146484375
6.758563995361328,861.404296875
6.777503490447998,877.8743896484375
6.7768402099609375,877.2922973632812
6.7390522956848145,844.759765625
6.700289249420166,812.6408081054688
6.682826042175293,798.5726928710938
6.678019046783447,794.7432250976562
6.7058587074279785,817.179443359375
6.769768714904785,871.1104125976562
6.680354595184326,796.6015625
6.655450820922852,777.0081787109375
6.709633827209473,820.2702026367188
6.623169898986816,752.3261108398438
6.65786075592041,778.8829345703125
6.695846080780029,809.0381469726562
6.712422847747803,822.5612182617188
6.626918315887451,755.1514282226562
6.653238773345947,775.291259765625
6.627466201782227,755.5653076171875
6.573335647583008,715.7533569335938
6.630490303039551,757.8536376953125
6.617350101470947,747.96044921875
6.596491813659668,732.5208740234375
6.5644402503967285,709.4146728515625
6.547698497772217,697.63671875
6.597856044769287,733.5208740234375
6.551649570465088,700.3986206054688
6.554720401763916,702.5526733398438
6.617950439453125,748.4096069335938
6.583885669708252,723.3446044921875
6.54713249206543,697.241943359375
6.540146827697754,692.3882446289062
6.5313944816589355,686.3546752929688
6.501967906951904,666.4518432617188
6.567931652069092,711.8958740234375
6.488404750823975,657.4736938476562
6.477385520935059,650.2686157226562
6.44253396987915,627.9961547851562
6.452751159667969,634.4453735351562
6.4856038093566895,655.634765625
6.473662853240967,647.8524169921875
6.402622222900391,603.4252319335938
6.490752220153809,659.0189208984375
6.435927391052246,623.86083984375
6.393120765686035,597.718994140625
6.490900993347168,659.116943359375
6.37613582611084,587.6525268554688
6.405409812927246,605.1096801757812
6.400564193725586,602.1846923828125
6.4288811683654785,619.48046875
6.38946008682251,595.5349731445312
6.471911430358887,646.71875
6.320735931396484,555.9819946289062
6.362895965576172,579.92333984375
6.2935638427734375,541.0782470703125
6.32619047164917,559.02294921875
6.349804401397705,572.3807373046875
6.376202583312988,587.6917724609375
6.332907199859619,562.7903442382812
6.310964584350586,550.5757446289062
6.293951034545898,541.2877807617188
6.363512992858887,580.2813110351562
6.330032825469971,561.1749877929688
6.25364351272583,519.9036254882812
6.3027424812316895,546.0674438476562
6.310277938842773,550.1978759765625
6.314938545227051,552.7681274414062
6.3491997718811035,572.0347290039062
6.359514236450195,577.9655151367188
6.301907062530518,545.6114501953125
6.254085063934326,520.13330078125
6.337864398956299,565.587158203125
6.298658847808838,543.8421020507812
6.284494876861572,536.193359375
6.323814868927002,557.6964721679688
6.3444600105285645,569.3298950195312
6.294858932495117,541.7794189453125
6.246739387512207,516.3265380859375
6.231532096862793,508.53399658203125
6.26686429977417,526.8228149414062
6.226100444793701,505.779296875
6.26043701171875,523.4476318359375
6.269724369049072,528.3317260742188
6.312549114227295,551.4488525390625
6.244884967803955,515.3699340820312
6.227161884307861,506.31646728515625
6.265220642089844,525.9576416015625
6.237401485443115,511.527587890625
6.269079685211182,527.9912109375
6.222820281982422,504.12298583984375
6.244089603424072,514.960205078125
6.211367130279541,498.38214111328125
6.1901092529296875,487.8994140625
6.266812324523926,526.79541015625
6.221704483032227,503.560791015625
6.230266094207764,507.890625
6.2094621658325195,497.4336242675781
6.196157932281494,490.8594970703125
6.252638816833496,519.381591796875
6.181035041809082,483.4921569824219
6.2099785804748535,497.6905822753906
6.139251232147217,463.7062072753906
6.12244176864624,455.97674560546875
6.153786659240723,470.49560546875
6.1771745681762695,481.62921142578125
6.161131858825684,473.9642333984375
6.143900394439697,465.86712646484375
6.126513957977295,457.83734130859375
6.152395248413086,469.8414306640625
6.117659568786621,453.8013610839844
6.162695407867432,474.7059020996094
6.1173834800720215,453.6760559082031
6.191728591918945,488.69012451171875
6.101394176483154,446.4798278808594
6.145308971405029,466.5237731933594
6.152924060821533,470.0899658203125
6.108301162719727,449.57427978515625
6.078917026519775,436.5561828613281
6.088510036468506,440.7641906738281
6.183203220367432,484.54156494140625
6.124279975891113,456.815673828125
6.059327602386475,428.0874938964844
6.050146102905273,424.1750183105469
6.057880878448486,427.4686279296875
6.08668851852417,439.96209716796875
6.038987636566162,419.4681701660156
6.128684997558594,458.8324279785156
6.033961296081543,417.36505126953125
6.128793239593506,458.882080078125
5.964352607727051,389.3009338378906
6.071655750274658,433.3976745605469
6.104251861572266,447.7575378417969
6.065762519836426,430.85107421875
6.149435997009277,468.453125
6.054612636566162,426.0738220214844
6.041820049285889,420.657958984375
6.095327377319336,443.7793273925781
6.101373195648193,446.470458984375
6.079428672790527,436.7795715332031
6.089142799377441,441.0431823730469
6.0724101066589355,433.7247619628906
6.057331562042236,427.2338562011719
6.120207786560059,454.959228515625
6.02232551574707,412.536865234375
6.086904048919678,440.056884765625
6.119478702545166,454.62762451171875
6.056063175201416,426.69232177734375
6.102075099945068,446.783935546875
6.0179667472839355,410.74261474609375
6.0032267570495605,404.7326965332031
6.045478820800781,422.19989013671875
6.063342571258545,429.8096923828125
6.0513224601745605,424.6742858886719
6.095900535583496,444.0337219238281
6.0223612785339355,412.55157470703125
6.04259729385376,420.98504638671875
6.056098937988281,426.7075500488281
5.969239711761475,391.2080993652344
5.991722106933594,400.10302734375
5.989962100982666,399.39947509765625
6.016171455383301,410.005859375
5.987335681915283,398.3518981933594
5.963069915771484,388.8018798828125
6.0149712562561035,409.5140686035156
5.985714912414551,397.7067565917969
5.914643287658691,370.4221496582031
5.971446514129639,392.0724182128906
5.953332424163818,385.0343017578125
5.95317268371582,384.9728088378906
5.898854732513428,364.6196594238281
5.955720901489258,385.9550476074219
5.916010856628418,370.9290771484375
5.912841320037842,369.7552795410156
5.87566614151001,356.26190185546875
5.961549282073975,388.2110900878906
5.950941562652588,384.1148376464844
5.917800426483154,371.5934753417969
5.8765788078308105,356.5871887207031
5.929318428039551,375.8982238769531
5.91361665725708,370.04205322265625
5.919776439666748,372.3284606933594
5.952373504638672,384.6652526855469
5.88247013092041,358.69415283203125
5.871856689453125,354.9073181152344
5.912843704223633,369.75616455078125
5.919039726257324,372.05426025390625
5.966911792755127,390.29852294921875
6.058047294616699,427.5397644042969
5.916682243347168,371.1781921386719
5.891416072845459,361.91741943359375
5.908588886260986,368.1862487792969
5.852771759033203,348.19818115234375
5.861175537109375,351.1366882324219
5.986041069030762,397.83648681640625
5.8795857429504395,357.6610412597656
5.907993316650391,367.967041015625
5.885409355163574,359.75
5.93073844909668,376.4324035644531
5.886484146118164,360.1368713378906
5.7889556884765625,326.6717224121094
5.911076545715332,369.1033020019531
5.89785099029541,364.2538757324219
5.913641452789307,370.0512390136719
6.006207466125488,405.94085693359375
5.858735084533691,350.2807922363281
5.888141632080078,360.7342834472656
5.89279317855835,362.4161682128906
5.895810127258301,363.51123046875
5.887851238250732,360.62957763671875
5.84726095199585,346.28460693359375
5.82957124710083,340.2127685546875
5.8732686042785645,355.4087829589844
5.887845516204834,360.6274719238281
5.813751697540283,334.87310791015625
5.838044166564941,343.1076354980469
5.836219310760498,342.4820556640625
5.847759246826172,346.4571838378906
5.903777599334717,366.4190673828125
5.850632190704346,347.4539489746094
5.817966938018799,336.2876892089844
5.7607831954956055,317.59698486328125
5.815777778625488,335.5522766113281
5.816151142120361,335.6775817871094
5.8148193359375,335.2308349609375
5.811856746673584,334.2391662597656
5.8173627853393555,336.0845642089844
5.830428600311279,340.50457763671875
5.846892833709717,346.15716552734375
5.775064945220947,322.1653747558594
5.792821407318115,327.9369812011719
5.796490669250488,329.1424560546875
5.817542552947998,336.1449890136719
5.78164529800415,324.2923278808594
5.746975898742676,313.2419738769531
5.830725193023682,340.6055908203125
5.813551425933838,334.8060607910156
5.843013286590576,344.81683349609375
5.79722785949707,329.38519287109375
5.730769157409668,308.20623779296875
5.76370096206665,318.5249938964844
5.718478202819824,304.4412841796875
5.791401386260986,327.47161865234375
5.8067626953125,332.5408630371094
5.732379913330078,308.70306396484375
5.7481465339660645,313.6088562011719
5.790359973907471,327.1307678222656
5.7560882568359375,316.109375
5.776482105255127,322.62225341796875
5.745938777923584,312.9172668457031
5.770572185516357,320.7212219238281
5.73366117477417,309.0988464355469
5.796902656555176,329.278076171875
5.786126136779785,325.7486877441406
5.765488147735596,319.09478759765625
5.775780200958252,322.3958740234375
5.77717399597168,322.84552001953125
5.7083740234375,301.3806457519531
5.698512554168701,298.4231872558594
5.74066686630249,311.27191162109375
5.751791477203369,314.7540283203125
5.675760746002197,291.7101745605469
5.739253520965576,310.8323059082031
5.688043594360352,295.3153076171875
5.689778804779053,295.82818603515625
5.755638122558594,315.9671325683594
5.662044048309326,287.7362060546875
5.683182716369629,293.88330078125
5.799915313720703,330.2716064453125
5.674811840057373,291.4335021972656
5.760165691375732,317.4009094238281
5.659785270690918,287.0870056152344
5.669802665710449,289.977294921875
5.738606929779053,310.6313781738281
5.657749176025391,286.5030212402344
5.740493297576904,311.2178955078125
5.63736629486084,280.722412109375
5.585720062255859,266.5921936035156
5.670867443084717,290.2862243652344
5.668095588684082,289.4826965332031
5.6008477210998535,270.6557312011719
5.8215532302856445,337.4958801269531
5.6654133796691895,288.7073059082031
5.748727321624756,313.79107666015625
5.509305953979492,246.9796600341797
5.616866588592529,275.0262756347656
5.6350016593933105,280.0593566894531
5.688632488250732,295.4892578125
5.712013244628906,302.4794006347656
5.680236339569092,293.0186767578125
5.6801910400390625,293.0054016113281
5.623047351837158,276.7314147949219
5.641585350036621,281.9093017578125
5.6618242263793945,287.6729431152344
5.724069118499756,306.14813232421875
5.667564392089844,289.3289794921875
5.688475131988525,295.4427490234375
5.673110485076904,290.9380798339844
5.694741249084473,297.29986572265625
5.664668083190918,288.4922180175781
5.65854549407959,286.7312927246094
5.6060357093811035,272.0635681152344
5.5993876457214355,270.2608642578125
5.679086685180664,292.6819763183594
5.656450271606445,286.1311340332031
5.56096076965332,260.0726013183594
